반복번호,window_size,1등,2등,3등,4등,5등,2개맞음,1개맞음,0개맞음,총시행수,1등확률,2등확률,3등확률,4등확률,5등확률,2개맞은 확률,1개맞은 확률,0개 맞은 확률
1,20,0,0,0,11,137,832,2423,2337,5740,0.0,0.0,0.0,0.00191637630662,0.023867595818815,0.144947735191638,0.42212543554007,0.407142857142857
1,21,0,0,0,6,128,864,2421,2316,5735,0.0,0.0,0.0,0.00104620749782,0.022319093286835,0.150653879686138,0.422144725370532,0.403836094158675
1,22,0,0,0,11,140,813,2450,2316,5730,0.0,0.0,0.0,0.001919720767888,0.024432809773124,0.141884816753927,0.427574171029668,0.404188481675393
1,23,0,0,1,9,115,811,2519,2270,5725,0.0,0.0,0.000174672489083,0.001572052401747,0.020087336244541,0.141659388646288,0.44,0.396506550218341
1,24,0,0,0,4,111,853,2444,2308,5720,0.0,0.0,0.0,0.000699300699301,0.019405594405594,0.149125874125874,0.427272727272727,0.403496503496504
1,25,0,0,1,5,131,880,2380,2318,5715,0.0,0.0,0.000174978127734,0.00087489063867,0.022922134733158,0.153980752405949,0.416447944006999,0.405599300087489
1,26,0,0,0,4,128,833,2441,2304,5710,0.0,0.0,0.0,0.000700525394046,0.022416812609457,0.145884413309982,0.427495621716287,0.403502626970228
1,27,0,0,0,8,123,828,2462,2284,5705,0.0,0.0,0.0,0.001402278702892,0.021560035056968,0.145135845749343,0.431551270815074,0.400350569675723
1,28,0,0,0,7,119,877,2400,2297,5700,0.0,0.0,0.0,0.001228070175439,0.020877192982456,0.153859649122807,0.421052631578947,0.402982456140351
1,29,0,0,0,7,119,880,2384,2305,5695,0.0,0.0,0.0,0.001229148375768,0.02089552238806,0.154521510096576,0.418612818261633,0.404741000877963
1,30,0,1,0,9,124,899,2368,2289,5690,0.0,0.000175746924429,0.0,0.001581722319859,0.021792618629174,0.157996485061511,0.416168717047452,0.402284710017575
1,31,0,0,0,10,114,874,2411,2276,5685,0.0,0.0,0.0,0.001759014951627,0.020052770448549,0.153737906772208,0.424098504837291,0.400351802990325
1,32,0,0,0,7,118,870,2409,2276,5680,0.0,0.0,0.0,0.001232394366197,0.020774647887324,0.153169014084507,0.424119718309859,0.400704225352113
1,33,0,0,0,15,137,825,2366,2332,5675,0.0,0.0,0.0,0.002643171806167,0.024140969162996,0.145374449339207,0.416916299559471,0.410925110132159
1,34,0,0,1,7,129,841,2376,2316,5670,0.0,0.0,0.000176366843034,0.001234567901235,0.022751322751323,0.148324514991182,0.419047619047619,0.408465608465608
1,35,0,0,0,15,118,867,2430,2235,5665,0.0,0.0,0.0,0.002647837599294,0.020829655781112,0.153045013239188,0.428949691085613,0.394527802294793
1,36,0,0,0,4,110,798,2447,2301,5660,0.0,0.0,0.0,0.000706713780919,0.019434628975265,0.140989399293286,0.432332155477032,0.406537102473498
1,37,0,0,0,4,139,832,2414,2266,5655,0.0,0.0,0.0,0.000707338638373,0.024580017683466,0.147126436781609,0.426878868258179,0.400707338638373
1,38,0,0,0,7,143,900,2305,2295,5650,0.0,0.0,0.0,0.001238938053097,0.025309734513274,0.15929203539823,0.407964601769912,0.406194690265487
1,39,0,0,0,7,113,828,2428,2269,5645,0.0,0.0,0.0,0.001240035429584,0.020017714791851,0.146678476527901,0.430115146147033,0.401948627103632
1,40,0,0,1,5,107,893,2296,2338,5640,0.0,0.0,0.000177304964539,0.000886524822695,0.018971631205674,0.158333333333333,0.40709219858156,0.414539007092199
1,41,0,0,1,6,109,855,2381,2283,5635,0.0,0.0,0.000177462289264,0.001064773735581,0.019343389529725,0.151730257320319,0.422537710736469,0.405146406388642
1,42,0,0,1,9,119,844,2360,2297,5630,0.0,0.0,0.000177619893428,0.001598579040853,0.02113676731794,0.149911190053286,0.419182948490231,0.407992895204263
1,43,0,0,1,4,134,810,2388,2288,5625,0.0,0.0,0.000177777777778,0.000711111111111,0.023822222222222,0.144,0.424533333333333,0.406755555555556
1,44,0,0,0,9,126,840,2365,2280,5620,0.0,0.0,0.0,0.001601423487544,0.022419928825623,0.149466192170818,0.420818505338078,0.405693950177936
1,45,0,0,0,4,131,854,2379,2247,5615,0.0,0.0,0.0,0.000712377560107,0.0233303650935,0.152092609082814,0.423686553873553,0.400178094390027
1,46,0,0,0,2,137,831,2426,2214,5610,0.0,0.0,0.0,0.000356506238859,0.024420677361854,0.148128342245989,0.432442067736185,0.394652406417112
1,47,0,0,0,7,116,869,2349,2264,5605,0.0,0.0,0.0,0.001248884924175,0.020695807314897,0.155040142729706,0.419090098126673,0.403925066904549
1,48,0,0,1,8,122,858,2344,2267,5600,0.0,0.0,0.000178571428571,0.001428571428571,0.021785714285714,0.153214285714286,0.418571428571429,0.404821428571429
1,49,0,0,1,11,117,837,2326,2303,5595,0.0,0.0,0.00017873100983,0.001966041108132,0.020911528150134,0.149597855227882,0.415728328865058,0.411617515638963
1,50,0,0,0,5,126,822,2373,2264,5590,0.0,0.0,0.0,0.000894454382826,0.022540250447227,0.147048300536673,0.424508050089445,0.405008944543828
1,51,0,0,0,7,113,900,2372,2193,5585,0.0,0.0,0.0,0.001253357206804,0.020232766338406,0.161145926589078,0.424709042076992,0.39265890778872
1,52,0,0,0,8,125,810,2337,2300,5580,0.0,0.0,0.0,0.001433691756272,0.022401433691756,0.145161290322581,0.418817204301075,0.412186379928315
1,53,0,0,0,7,124,817,2354,2273,5575,0.0,0.0,0.0,0.001255605381166,0.022242152466368,0.146547085201794,0.422242152466368,0.407713004484305
1,54,0,0,0,9,109,816,2384,2252,5570,0.0,0.0,0.0,0.001615798922801,0.019569120287253,0.146499102333932,0.428007181328546,0.404308797127469
1,55,0,0,0,9,121,864,2355,2216,5565,0.0,0.0,0.0,0.001617250673854,0.021743036837376,0.155256064690027,0.423180592991914,0.398203054806828
1,56,0,0,1,7,121,856,2321,2254,5560,0.0,0.0,0.000179856115108,0.001258992805755,0.021762589928058,0.153956834532374,0.417446043165468,0.405395683453237
1,57,0,0,0,11,112,854,2354,2224,5555,0.0,0.0,0.0,0.001980198019802,0.02016201620162,0.153735373537354,0.423762376237624,0.4003600360036
1,58,0,0,0,8,132,820,2346,2244,5550,0.0,0.0,0.0,0.001441441441441,0.023783783783784,0.147747747747748,0.422702702702703,0.404324324324324
1,59,0,0,0,10,127,808,2353,2247,5545,0.0,0.0,0.0,0.00180342651037,0.022903516681695,0.145716862037872,0.424346257889991,0.405229936880072
1,60,0,0,0,11,118,800,2368,2243,5540,0.0,0.0,0.0,0.001985559566787,0.02129963898917,0.144404332129964,0.427436823104693,0.404873646209386
1,61,0,0,0,7,120,812,2318,2278,5535,0.0,0.0,0.0,0.00126467931346,0.021680216802168,0.146702800361337,0.418789521228546,0.41156278229449
1,62,0,0,0,6,124,797,2394,2209,5530,0.0,0.0,0.0,0.001084990958409,0.022423146473779,0.144122965641953,0.432911392405063,0.399457504520796
1,63,0,0,0,7,135,859,2309,2215,5525,0.0,0.0,0.0,0.001266968325792,0.024434389140271,0.155475113122172,0.417918552036199,0.400904977375566
1,64,0,0,1,5,139,813,2356,2206,5520,0.0,0.0,0.00018115942029,0.000905797101449,0.02518115942029,0.147282608695652,0.426811594202899,0.39963768115942
1,65,0,0,0,9,106,803,2341,2256,5515,0.0,0.0,0.0,0.001631912964642,0.019220308250227,0.145602901178604,0.424478694469628,0.409066183136899
1,66,0,0,0,15,153,792,2314,2236,5510,0.0,0.0,0.0,0.002722323049002,0.027767695099819,0.143738656987296,0.419963702359347,0.405807622504537
1,67,0,0,1,6,125,828,2283,2262,5505,0.0,0.0,0.000181653042688,0.001089918256131,0.022706630336058,0.150408719346049,0.414713896457766,0.410899182561308
1,68,0,0,0,8,121,802,2301,2268,5500,0.0,0.0,0.0,0.001454545454545,0.022,0.145818181818182,0.418363636363636,0.412363636363636
1,69,0,0,0,4,131,788,2331,2241,5495,0.0,0.0,0.0,0.000727934485896,0.023839854413103,0.143403093721565,0.424203821656051,0.407825295723385
1,70,0,0,0,6,129,794,2282,2279,5490,0.0,0.0,0.0,0.001092896174863,0.023497267759563,0.144626593806922,0.415664845173042,0.41511839708561
1,71,0,0,0,6,121,818,2331,2209,5485,0.0,0.0,0.0,0.001093892433911,0.022060164083865,0.149134001823154,0.424977210574294,0.402734731084777
1,72,0,0,0,7,143,789,2296,2245,5480,0.0,0.0,0.0,0.001277372262774,0.026094890510949,0.143978102189781,0.418978102189781,0.409671532846715
1,73,0,0,0,6,109,771,2290,2299,5475,0.0,0.0,0.0,0.001095890410959,0.019908675799087,0.140821917808219,0.418264840182648,0.419908675799087
1,74,0,0,0,5,139,777,2322,2227,5470,0.0,0.0,0.0,0.00091407678245,0.025411334552102,0.142047531992687,0.424497257769653,0.407129798903108
1,75,0,0,1,6,112,825,2333,2188,5465,0.0,0.0,0.000182982616651,0.001097895699909,0.020494053064959,0.15096065873742,0.426898444647758,0.400365965233303
1,76,0,0,0,11,121,771,2381,2176,5460,0.0,0.0,0.0,0.002014652014652,0.022161172161172,0.141208791208791,0.436080586080586,0.398534798534799
1,77,0,0,0,9,137,841,2333,2135,5455,0.0,0.0,0.0,0.001649862511457,0.025114573785518,0.154170485792851,0.427681026581118,0.391384051329056
1,78,0,0,0,8,104,851,2270,2217,5450,0.0,0.0,0.0,0.001467889908257,0.019082568807339,0.156146788990826,0.41651376146789,0.406788990825688
1,79,0,0,0,14,125,804,2300,2202,5445,0.0,0.0,0.0,0.00257116620753,0.022956841138659,0.147658402203857,0.422405876951331,0.404407713498623
1,80,0,0,0,7,115,817,2319,2182,5440,0.0,0.0,0.0,0.001286764705882,0.021139705882353,0.150183823529412,0.426286764705882,0.401102941176471
1,81,0,0,0,5,126,794,2340,2170,5435,0.0,0.0,0.0,0.000919963201472,0.023183072677093,0.146090156393744,0.430542778288868,0.399264029438822
1,82,0,0,0,4,130,829,2306,2161,5430,0.0,0.0,0.0,0.00073664825046,0.023941068139963,0.152670349907919,0.424677716390424,0.397974217311234
1,83,0,0,0,8,119,787,2321,2190,5425,0.0,0.0,0.0,0.00147465437788,0.021935483870968,0.145069124423963,0.427834101382488,0.4036866359447
1,84,0,0,0,9,120,818,2335,2138,5420,0.0,0.0,0.0,0.001660516605166,0.022140221402214,0.150922509225092,0.430811808118081,0.394464944649446
1,85,0,0,0,8,131,755,2310,2211,5415,0.0,0.0,0.0,0.001477377654663,0.024192059095106,0.139427516158818,0.426592797783933,0.408310249307479
1,86,0,0,0,6,112,833,2309,2150,5410,0.0,0.0,0.0,0.001109057301294,0.020702402957486,0.153974121996303,0.426802218114603,0.397412199630314
1,87,0,0,0,7,122,780,2246,2250,5405,0.0,0.0,0.0,0.001295097132285,0.022571692876966,0.144310823311748,0.415541165587419,0.416281221091582
1,88,0,0,0,8,113,815,2324,2140,5400,0.0,0.0,0.0,0.001481481481481,0.020925925925926,0.150925925925926,0.43037037037037,0.396296296296296
1,89,0,0,1,10,109,814,2304,2157,5395,0.0,0.0,0.000185356811863,0.001853568118628,0.020203892493049,0.150880444856348,0.427062094531974,0.399814643188137
1,90,0,0,0,14,122,765,2310,2179,5390,0.0,0.0,0.0,0.002597402597403,0.022634508348794,0.141929499072356,0.428571428571429,0.404267161410019
1,91,0,0,0,6,124,843,2276,2136,5385,0.0,0.0,0.0,0.001114206128134,0.023026926648097,0.156545961002786,0.422655524605385,0.396657381615599
1,92,0,0,0,5,110,812,2207,2246,5380,0.0,0.0,0.0,0.00092936802974,0.020446096654275,0.15092936802974,0.410223048327138,0.417472118959108
1,93,0,0,1,9,151,837,2245,2132,5375,0.0,0.0,0.000186046511628,0.001674418604651,0.028093023255814,0.155720930232558,0.417674418604651,0.396651162790698
1,94,0,0,0,5,118,810,2279,2158,5370,0.0,0.0,0.0,0.000931098696462,0.021973929236499,0.150837988826816,0.4243947858473,0.401862197392924
1,95,0,0,0,6,110,826,2299,2124,5365,0.0,0.0,0.0,0.001118359739049,0.020503261882572,0.153960857409133,0.42851817334576,0.395899347623486
1,96,0,0,0,8,114,811,2263,2164,5360,0.0,0.0,0.0,0.001492537313433,0.021268656716418,0.151305970149254,0.422201492537313,0.403731343283582
1,97,0,0,0,8,117,841,2265,2124,5355,0.0,0.0,0.0,0.001493930905696,0.021848739495798,0.157049486461251,0.42296918767507,0.396638655462185
1,98,0,0,0,2,119,783,2250,2196,5350,0.0,0.0,0.0,0.000373831775701,0.022242990654206,0.146355140186916,0.420560747663551,0.410467289719626
1,99,0,0,1,9,128,776,2355,2076,5345,0.0,0.0,0.000187090739008,0.001683816651076,0.023947614593078,0.145182413470533,0.440598690364827,0.388400374181478
1,100,0,0,0,2,114,748,2272,2204,5340,0.0,0.0,0.0,0.000374531835206,0.021348314606742,0.140074906367041,0.425468164794008,0.412734082397004
1,101,0,0,0,7,115,807,2247,2159,5335,0.0,0.0,0.0,0.001312089971884,0.021555763823805,0.151265229615745,0.421180880974695,0.404686035613871
1,102,0,0,0,4,115,805,2245,2161,5330,0.0,0.0,0.0,0.000750469043152,0.021575984990619,0.151031894934334,0.421200750469043,0.405440900562852
1,103,0,0,1,6,113,789,2264,2152,5325,0.0,0.0,0.00018779342723,0.00112676056338,0.021220657276995,0.148169014084507,0.425164319248826,0.404131455399061
1,104,0,0,0,5,119,757,2304,2135,5320,0.0,0.0,0.0,0.00093984962406,0.022368421052632,0.142293233082707,0.433082706766917,0.401315789473684
1,105,0,0,0,10,97,797,2270,2141,5315,0.0,0.0,0.0,0.001881467544685,0.018250235183443,0.149952963311383,0.427093132643462,0.402822201317027
1,106,0,0,1,4,112,779,2254,2160,5310,0.0,0.0,0.000188323917137,0.00075329566855,0.021092278719397,0.146704331450094,0.424482109227872,0.406779661016949
1,107,0,0,0,11,124,818,2228,2124,5305,0.0,0.0,0.0,0.002073515551367,0.023374175306315,0.154194156456173,0.419981149858624,0.400377002827521
1,108,0,0,0,8,109,778,2291,2114,5300,0.0,0.0,0.0,0.001509433962264,0.020566037735849,0.146792452830189,0.432264150943396,0.398867924528302
1,109,0,0,0,7,113,798,2230,2147,5295,0.0,0.0,0.0,0.001322001888574,0.021340887629839,0.15070821529745,0.421152030217186,0.40547686496695
1,110,0,0,0,10,126,786,2281,2087,5290,0.0,0.0,0.0,0.001890359168242,0.023818525519849,0.148582230623819,0.431190926275992,0.394517958412098
1,111,0,0,0,7,119,815,2216,2128,5285,0.0,0.0,0.0,0.001324503311258,0.022516556291391,0.154210028382214,0.419299905392621,0.402649006622517
1,112,0,0,1,6,119,779,2308,2067,5280,0.0,0.0,0.000189393939394,0.001136363636364,0.022537878787879,0.147537878787879,0.437121212121212,0.391477272727273
1,113,0,0,0,4,111,751,2276,2133,5275,0.0,0.0,0.0,0.000758293838863,0.021042654028436,0.142369668246446,0.431469194312796,0.40436018957346
1,114,0,0,0,3,123,752,2264,2128,5270,0.0,0.0,0.0,0.000569259962049,0.023339658444023,0.1426944971537,0.429601518026565,0.403795066413662
1,115,0,0,0,7,105,789,2215,2149,5265,0.0,0.0,0.0,0.001329534662868,0.01994301994302,0.14985754985755,0.420702754036087,0.408167141500475
1,116,0,0,0,7,117,788,2195,2153,5260,0.0,0.0,0.0,0.001330798479087,0.022243346007605,0.149809885931559,0.417300380228137,0.409315589353612
1,117,0,0,0,2,115,821,2168,2149,5255,0.0,0.0,0.0,0.000380589914367,0.021883920076118,0.156232159847764,0.41255946717412,0.408943862987631
1,118,0,0,0,4,97,738,2276,2135,5250,0.0,0.0,0.0,0.000761904761905,0.01847619047619,0.140571428571429,0.43352380952381,0.406666666666667
1,119,0,0,0,8,111,751,2264,2111,5245,0.0,0.0,0.0,0.001525262154433,0.021163012392755,0.143183984747378,0.43164918970448,0.402478551000953
1,120,0,0,0,5,117,751,2217,2150,5240,0.0,0.0,0.0,0.000954198473282,0.022328244274809,0.143320610687023,0.423091603053435,0.41030534351145
1,121,0,0,0,6,115,804,2292,2018,5235,0.0,0.0,0.0,0.001146131805158,0.021967526265521,0.153581661891117,0.437822349570201,0.385482330468004
1,122,0,0,0,10,109,782,2205,2124,5230,0.0,0.0,0.0,0.001912045889101,0.020841300191205,0.149521988527725,0.421606118546845,0.406118546845124
1,123,0,0,0,10,123,765,2206,2121,5225,0.0,0.0,0.0,0.001913875598086,0.023540669856459,0.146411483253589,0.422200956937799,0.405933014354067
1,124,0,0,0,6,119,797,2196,2102,5220,0.0,0.0,0.0,0.001149425287356,0.0227969348659,0.152681992337165,0.420689655172414,0.402681992337165
1,125,0,0,0,10,121,800,2194,2090,5215,0.0,0.0,0.0,0.001917545541707,0.02320230105465,0.153403643336529,0.420709491850431,0.400767018216683
1,126,0,0,0,5,116,816,2174,2099,5210,0.0,0.0,0.0,0.000959692898273,0.022264875239923,0.156621880998081,0.417274472168906,0.402879078694818
1,127,0,0,0,12,115,777,2294,2007,5205,0.0,0.0,0.0,0.002305475504323,0.02209414024976,0.149279538904899,0.440730067243036,0.385590778097983
1,128,0,0,1,9,118,762,2278,2032,5200,0.0,0.0,0.000192307692308,0.001730769230769,0.022692307692308,0.146538461538462,0.438076923076923,0.390769230769231
1,129,0,0,1,8,120,794,2236,2036,5195,0.0,0.0,0.000192492781521,0.001539942252166,0.023099133782483,0.15283926852743,0.43041385948027,0.391915303176131
1,130,0,0,0,10,107,779,2185,2109,5190,0.0,0.0,0.0,0.001926782273603,0.020616570327553,0.15009633911368,0.421001926782274,0.40635838150289
1,131,0,0,0,8,122,759,2238,2058,5185,0.0,0.0,0.0,0.001542912246866,0.023529411764706,0.146383799421408,0.431629701060752,0.396914175506268
1,132,0,0,0,7,107,782,2210,2074,5180,0.0,0.0,0.0,0.001351351351351,0.020656370656371,0.150965250965251,0.426640926640927,0.4003861003861
1,133,0,0,0,2,118,785,2186,2084,5175,0.0,0.0,0.0,0.000386473429952,0.02280193236715,0.151690821256039,0.422415458937198,0.402705314009662
1,134,0,0,0,4,106,747,2165,2148,5170,0.0,0.0,0.0,0.000773694390716,0.020502901353965,0.144487427466151,0.418762088974855,0.415473887814313
1,135,0,0,1,4,108,774,2222,2056,5165,0.0,0.0,0.000193610842207,0.000774443368829,0.020909970958374,0.149854791868345,0.430203291384318,0.398063891577928
1,136,0,0,0,6,113,761,2285,1995,5160,0.0,0.0,0.0,0.001162790697674,0.021899224806202,0.147480620155039,0.442829457364341,0.386627906976744
1,137,0,0,0,5,104,813,2120,2113,5155,0.0,0.0,0.0,0.000969932104753,0.020174587778855,0.157710960232784,0.411251212415131,0.409893307468477
1,138,0,0,0,6,105,848,2152,2039,5150,0.0,0.0,0.0,0.001165048543689,0.020388349514563,0.164660194174757,0.417864077669903,0.395922330097087
1,139,0,0,0,6,105,747,2169,2118,5145,0.0,0.0,0.0,0.001166180758017,0.020408163265306,0.145189504373178,0.421574344023324,0.411661807580175
1,140,0,0,0,4,119,773,2180,2064,5140,0.0,0.0,0.0,0.000778210116732,0.023151750972763,0.150389105058366,0.424124513618677,0.401556420233463
1,141,0,0,0,7,101,796,2130,2101,5135,0.0,0.0,0.0,0.001363193768257,0.01966893865628,0.155014605647517,0.414800389483934,0.409152872444012
1,142,0,0,0,8,113,764,2149,2096,5130,0.0,0.0,0.0,0.001559454191033,0.022027290448343,0.148927875243665,0.418908382066277,0.408576998050682
1,143,0,0,0,4,113,773,2199,2036,5125,0.0,0.0,0.0,0.000780487804878,0.022048780487805,0.150829268292683,0.429073170731707,0.397268292682927
1,144,0,0,1,9,121,735,2179,2075,5120,0.0,0.0,0.0001953125,0.0017578125,0.0236328125,0.1435546875,0.4255859375,0.4052734375
1,145,0,0,0,5,112,736,2170,2092,5115,0.0,0.0,0.0,0.000977517106549,0.021896383186706,0.143890518084066,0.424242424242424,0.408993157380254
1,146,0,0,0,9,114,766,2152,2069,5110,0.0,0.0,0.0,0.001761252446184,0.022309197651663,0.149902152641879,0.421135029354207,0.404892367906067
1,147,0,0,0,8,108,729,2179,2081,5105,0.0,0.0,0.0,0.001567091087169,0.021155729676787,0.142801175318315,0.426836434867777,0.407639569049951
1,148,0,0,0,12,112,751,2159,2066,5100,0.0,0.0,0.0,0.002352941176471,0.021960784313725,0.147254901960784,0.423333333333333,0.405098039215686
1,149,0,0,0,7,115,759,2126,2088,5095,0.0,0.0,0.0,0.001373895976447,0.022571148184495,0.148969578017664,0.417271835132483,0.409813542688911
1,150,0,0,0,6,113,709,2183,2079,5090,0.0,0.0,0.0,0.001178781925344,0.022200392927308,0.139292730844794,0.428880157170923,0.408447937131631
1,151,0,0,0,5,125,772,2148,2035,5085,0.0,0.0,0.0,0.000983284169125,0.024582104228122,0.151819075712881,0.422418879056047,0.400196656833825
1,152,0,0,1,5,106,772,2189,2007,5080,0.0,0.0,0.000196850393701,0.000984251968504,0.020866141732283,0.151968503937008,0.430905511811024,0.39507874015748
1,153,0,0,0,4,133,706,2145,2087,5075,0.0,0.0,0.0,0.000788177339901,0.026206896551724,0.139113300492611,0.422660098522167,0.411231527093596
1,154,0,0,0,8,129,716,2142,2075,5070,0.0,0.0,0.0,0.001577909270217,0.025443786982249,0.141222879684418,0.422485207100592,0.409270216962525
1,155,0,0,0,8,100,759,2136,2062,5065,0.0,0.0,0.0,0.001579466929911,0.019743336623889,0.149851924975321,0.421717670286278,0.4071076011846
1,156,0,0,1,6,89,771,2129,2064,5060,0.0,0.0,0.000197628458498,0.001185770750988,0.017588932806324,0.152371541501976,0.420750988142293,0.407905138339921
1,157,0,0,0,6,117,752,2136,2044,5055,0.0,0.0,0.0,0.001186943620178,0.023145400593472,0.148763600395648,0.422551928783383,0.40435212660732
1,158,0,0,0,8,91,769,2150,2032,5050,0.0,0.0,0.0,0.001584158415842,0.018019801980198,0.152277227722772,0.425742574257426,0.402376237623762
1,159,0,0,1,6,111,778,2178,1971,5045,0.0,0.0,0.0001982160555,0.001189296333003,0.022001982160555,0.154212091179386,0.431714568880079,0.390683845391477
1,160,0,0,0,13,118,744,2132,2033,5040,0.0,0.0,0.0,0.002579365079365,0.023412698412698,0.147619047619048,0.423015873015873,0.403373015873016
1,161,0,0,0,9,104,735,2132,2055,5035,0.0,0.0,0.0,0.001787487586892,0.020655412115194,0.145978152929494,0.42343594836147,0.408142999006951
1,162,0,0,0,6,93,762,2141,2028,5030,0.0,0.0,0.0,0.001192842942346,0.018489065606362,0.151491053677932,0.425646123260437,0.403180914512922
1,163,0,1,1,10,113,767,2131,2002,5025,0.0,0.000199004975124,0.000199004975124,0.001990049751244,0.022487562189055,0.152636815920398,0.42407960199005,0.398407960199005
1,164,0,0,0,6,104,720,2143,2047,5020,0.0,0.0,0.0,0.001195219123506,0.020717131474104,0.143426294820717,0.426892430278884,0.407768924302789
1,165,0,0,1,9,120,770,2113,2002,5015,0.0,0.0,0.000199401794616,0.001794616151545,0.023928215353938,0.153539381854437,0.421335992023928,0.399202392821535
1,166,0,0,0,4,116,756,2115,2019,5010,0.0,0.0,0.0,0.000798403193613,0.02315369261477,0.150898203592814,0.422155688622754,0.402994011976048
1,167,0,0,0,4,109,754,2056,2082,5005,0.0,0.0,0.0,0.000799200799201,0.021778221778222,0.150649350649351,0.410789210789211,0.415984015984016
1,168,0,0,1,6,96,759,2063,2075,5000,0.0,0.0,0.0002,0.0012,0.0192,0.1518,0.4126,0.415
1,169,0,0,0,8,90,727,2130,2040,4995,0.0,0.0,0.0,0.001601601601602,0.018018018018018,0.145545545545546,0.426426426426426,0.408408408408408
1,170,0,0,0,12,105,781,2127,1965,4990,0.0,0.0,0.0,0.002404809619238,0.021042084168337,0.156513026052104,0.42625250501002,0.393787575150301
1,171,0,0,0,7,111,727,2201,1939,4985,0.0,0.0,0.0,0.001404212637914,0.022266800401204,0.145837512537613,0.441524573721163,0.388966900702106
1,172,0,0,0,5,128,739,2140,1968,4980,0.0,0.0,0.0,0.001004016064257,0.02570281124498,0.148393574297189,0.429718875502008,0.395180722891566
1,173,0,0,0,8,127,785,2057,1998,4975,0.0,0.0,0.0,0.001608040201005,0.025527638190955,0.157788944723618,0.413467336683417,0.401608040201005
1,174,0,0,0,4,114,802,2097,1953,4970,0.0,0.0,0.0,0.000804828973843,0.022937625754527,0.161368209255533,0.421931589537223,0.392957746478873
1,175,0,0,0,4,126,712,2148,1975,4965,0.0,0.0,0.0,0.000805639476334,0.025377643504532,0.143403826787513,0.432628398791541,0.397784491440081
1,176,0,0,1,6,112,766,2094,1981,4960,0.0,0.0,0.000201612903226,0.001209677419355,0.02258064516129,0.154435483870968,0.422177419354839,0.399395161290323
1,177,0,0,0,8,109,707,2131,2000,4955,0.0,0.0,0.0,0.001614530776993,0.021997981836529,0.142684157416751,0.430070635721493,0.403632694248234
